#Sample	Metric	Value
11166.ATL.25164.python	Weighted NSTI	0.03147509688892654
11166.ATL.25144.frog	Weighted NSTI	0.0925870814317923
11166.FD.0357.howler	Weighted NSTI	0.10836513762908312
11166.NATL.24228.nakedmolerat	Weighted NSTI	0.19461505558095885
11166.NATL.25074.tamarin	Weighted NSTI	0.10115571566410447
11166.NATL.24372.frog	Weighted NSTI	0.07428182332946943
11166.FD.0576.tayra	Weighted NSTI	0.025106436553984115
11166.lamprey.24159.lamprey	Weighted NSTI	0.07199063989847138
11166.EN.8.2.ked	Weighted NSTI	0.053886140586101916
11166.ATL.24561.owl	Weighted NSTI	0.010796950453403254
11166.AR.M26.flyingsquirrel	Weighted NSTI	0.03145683196917961
11166.ATL.24472.lizard	Weighted NSTI	0.05072497349684013
11166.lamprey.24148.lamprey	Weighted NSTI	0.022132612714892783
11166.NZ.17006.A.kaka	Weighted NSTI	0.023231689695131542
11166.ATL.24057.goat	Weighted NSTI	0.22878205412465696
11166.ATL.25132.duiker	Weighted NSTI	0.19357264910797886
11166.UM.24868.finch	Weighted NSTI	0.03242393029716731
11166.NATL.24326.duck	Weighted NSTI	0.05662379800614535
11166.NZ.17005.A.kaka	Weighted NSTI	0.017195897478843033
11166.AS.073.blackbird	Weighted NSTI	0.037015374197197366
11166.NZ.16968.A.dotterel	Weighted NSTI	0.011457973031958517
11166.vbat.DR10.colon.vbat	Weighted NSTI	0.02537929200971182
11166.NZ.16903.B.Australianrainbowlorikeet	Weighted NSTI	0.04203313911707711
11166.ATL.24567.snake	Weighted NSTI	0.0507605389893338
11166.AS.151.killdeer	Weighted NSTI	0.04531836425440665
11166.NZ.16956.B.NorthIslandbrownkiwi	Weighted NSTI	0.09642630430979422
11166.FD.0296.takin	Weighted NSTI	0.19752750834250254
11166.lamprey.24154.lamprey	Weighted NSTI	0.06402839055320625
11166.NATL.24288.oropendula	Weighted NSTI	0.12540355791654204
11166.NATL.25065.crocodile	Weighted NSTI	0.16712772521730043
11166.NATL.24677.kiwi	Weighted NSTI	0.027400770708320733
11166.AS.067.wren	Weighted NSTI	0.07329292251899046
11166.ATL.25143.frog	Weighted NSTI	0.019781681373312567
11166.NZ.16972.B1.takahe	Weighted NSTI	0.08266561262843856
11166.AE7VG10.B.vulture	Weighted NSTI	0.08685333787374326
11166.AR.M83.flyingsquirrel	Weighted NSTI	0.11961826498953373
11166.AS.025.sparrow	Weighted NSTI	0.023469039954531732
11166.AS.012.chat	Weighted NSTI	0.005043736389627726
11166.AR.M4.flyingsquirrel	Weighted NSTI	0.11106969614767596
11166.NATL.24100.emu	Weighted NSTI	0.06210110166053238
11166.NATL.24737.peacock	Weighted NSTI	0.16269583720640038
11166.AS.017.chat	Weighted NSTI	0.010686228333937873
11166.NATL.24711.phorse	Weighted NSTI	0.056906235381564745
11166.AR.M66.flyingsquirrel	Weighted NSTI	0.1661652182145183
11166.FD.0451.blackbuck	Weighted NSTI	0.21341841983277102
11166.NATL.25066.owl	Weighted NSTI	0.05823510553952024
11166.NZ.16972.B2.takahe	Weighted NSTI	0.03967634153752902
11166.ATL.24090.a.cassowary	Weighted NSTI	0.045038276780442074
11166.FD.0572.armadillo	Weighted NSTI	0.017445400621209962
11166.AS.202.sparrow	Weighted NSTI	0.006696344882013019
11166.NZ.17009.A.kaka	Weighted NSTI	0.013605403570564499
11166.AR.M60.flyingsquirrel	Weighted NSTI	0.12686927344346238
11166.NZ.16848.B1.CampbellIslandflightlessteal	Weighted NSTI	0.08081543373158774
11166.EN.10.2.lice	Weighted NSTI	0.0438390142940172
11166.lamprey.24155.lamprey	Weighted NSTI	0.03986633531978999
11166.ATL.24488.tortoise	Weighted NSTI	0.09531841669813441
11166.ATL.24071.dog	Weighted NSTI	0.033279336421669685
11166.ATL.24073.b.kori	Weighted NSTI	0.012883585689131751
11166.AS.104.ovenbird	Weighted NSTI	0.013208459892132523
11166.AR.M2.flyingsquirrel	Weighted NSTI	0.33073016487172097
11166.FD.0434.monkey	Weighted NSTI	0.16412548549657266
11166.UM.24898.finch	Weighted NSTI	0.070764921845096
11166.NZ.17015.A.kaka	Weighted NSTI	0.014850090020554315
11166.NZ.16848.A1.CampbellIslandflightlessteal	Weighted NSTI	0.09840495452072237
11166.EN.2.10.flea	Weighted NSTI	0.032436025174477585
11166.NATL.24093.emu	Weighted NSTI	0.1680029213336973
11166.FD.0222.zebra	Weighted NSTI	0.4816050549652484
11166.NATL.24237.salamander	Weighted NSTI	0.10800412665827508
11166.NATL.25014.b.crane	Weighted NSTI	0.02945470522455875
11166.NZ.16951.A.kea	Weighted NSTI	0.011560296211590243
11166.NATL.24680.owl	Weighted NSTI	0.02916482809455911
11166.ATL.24086.a.cassowary	Weighted NSTI	0.07633987247273256
11166.AR.M43.flyingsquirrel	Weighted NSTI	0.025770482091863067
11166.NATL.25071.tortoise	Weighted NSTI	0.09338659325573472
11166.ATL.24497.nakedmolerat	Weighted NSTI	0.18892773592973544
11166.NZ.17000.B2.littlebluepenguin	Weighted NSTI	0.01890033729408546
11166.NZ.16894.A.NorthIslandkaka	Weighted NSTI	0.08993324241140925
11166.NATL.25041.anaconda	Weighted NSTI	0.09662423968297469
11166.NATL.24684.vulture	Weighted NSTI	0.10114777570413579
11166.ATL.24075.b.kori	Weighted NSTI	0.06797048816242758
11166.NZ.16948.B2.shoveler	Weighted NSTI	0.0636176309251035
11166.NZ.17010.A1.tui	Weighted NSTI	0.025810765730272644
11166.ATL.24515.kingfisher	Weighted NSTI	0.05294022969665798
11166.NATL.24105.owl	Weighted NSTI	0.09662703549044371
11166.NATL.24271.salamander	Weighted NSTI	0.08960534372361569
11166.vbat.DR3.anal.vbat	Weighted NSTI	0.05998280782630516
11166.NZ.16967.B.Antipodesparakeet	Weighted NSTI	0.09927504522707997
11166.NATL.24621.nakedmolerat	Weighted NSTI	0.06313451752291487
11166.NATL.24625.shrew	Weighted NSTI	0.14836588269735965
11166.EN.3.3.tick	Weighted NSTI	0.03111596231910372
11166.NATL.24351.bird	Weighted NSTI	0.07867103227684365
11166.AS.177.pewee	Weighted NSTI	0.018459018669420586
11166.NATL.24667.lizard	Weighted NSTI	0.08333805841882555
11166.ATL.25145.binturong	Weighted NSTI	0.062375643121430756
11166.FD.0226.springbok	Weighted NSTI	0.24900574948023807
11166.FD.0256.ass	Weighted NSTI	0.3020737744060975
11166.NZ.16954.A.NorthIslandbrownkiwi	Weighted NSTI	0.012527181360693248
11166.NATL.25178.bear	Weighted NSTI	0.056959447379175715
11166.NATL.24591.hornbill	Weighted NSTI	0.07874411666274818
11166.NZ.16977.B1.spottedshag	Weighted NSTI	0.012259927409613491
11166.ATL.24594.orangutan	Weighted NSTI	0.16575276007707565
11166.ATL.24530.pigeon	Weighted NSTI	0.03184259500308745
11166.ATL.25141.basilisk	Weighted NSTI	0.026618299173601343
11166.ATL.25124.elephant	Weighted NSTI	0.25380208778127683
11166.NATL.24755.saki	Weighted NSTI	0.07888506461963546
11166.NATL.24716.caracal	Weighted NSTI	0.06465387900878465
11166.NZ.16846.B2.NewZealandbrownteal	Weighted NSTI	0.10438060875904717
11166.NATL.24659.howler	Weighted NSTI	0.09363040333040167
11166.lamprey.24156.lamprey	Weighted NSTI	0.09410588711751092
11166.AS.201.meadowlark	Weighted NSTI	0.030765555569556763
11166.EN.3.9.tick	Weighted NSTI	0.031783465139079536
11166.NATL.25177.bear	Weighted NSTI	0.12285993171149127
11166.NATL.24398.duck	Weighted NSTI	0.06877804679185509
11166.NATL.25029.a.gecko	Weighted NSTI	0.06798796112303408
11166.NZ.16907.A.bellbird	Weighted NSTI	0.011371020136829021
11166.Amphioxus.6.lancelet	Weighted NSTI	0.08335281262274574
11166.vbat.DR26.colon.vbat	Weighted NSTI	0.060248469306163496
11166.ATL.24537.pigeon	Weighted NSTI	0.061211306854130274
11166.NATL.24748.lemur	Weighted NSTI	0.08807957737587035
11166.NATL.25068.emu	Weighted NSTI	0.05624988483795691
11166.ATL.25159.frog	Weighted NSTI	0.06758227755184877
11166.NATL.24333.teal	Weighted NSTI	0.07659240690916734
11166.NATL.25075.mongoose	Weighted NSTI	0.0881485623658976
11166.ATL.24506.budgerigar	Weighted NSTI	0.030992589812619105
11166.AR.M8.flyingsquirrel	Weighted NSTI	0.17452779601058702
11166.AS.094.flycatcher	Weighted NSTI	0.010326254638199568
11166.NATL.24715.a.kingsnake	Weighted NSTI	0.03299103253581225
11166.NZ.16972.A1.takahe	Weighted NSTI	0.05630247343672419
11166.AE7VG10.A.vulture	Weighted NSTI	0.07777138727273428
11166.ATL.25169.anole	Weighted NSTI	0.016707634569441212
11166.NZ.16878.B.NorthIslandbrownkiwi	Weighted NSTI	0.029167361162332206
11166.ATL.24443.starling	Weighted NSTI	0.035472302490236314
11166.NZ.16972.A2.takahe	Weighted NSTI	0.05375523034549887
11166.NATL.24329.cardinal	Weighted NSTI	0.04915910417514593
11166.EN.9.9.tick	Weighted NSTI	0.018451545416518438
11166.NATL.24730.kiwi	Weighted NSTI	0.0960898635893592
11166.NATL.24694.porcupine	Weighted NSTI	0.09757402407994523
11166.NZ.16869.B.NorthIslandWeka	Weighted NSTI	0.036095418658557005
11166.ATL.24403.watersnake	Weighted NSTI	0.049728464139968
11166.NATL.24669.rat	Weighted NSTI	0.06249729518301291
11166.NATL.24720.bear	Weighted NSTI	0.09467081538662762
11166.NZ.16949.A1.NewZealandbrownteal	Weighted NSTI	0.044639009759568846
11166.AR.M49.flyingsquirrel	Weighted NSTI	0.1078378301699674
11166.NZ.16967.A.Antipodesparakeet	Weighted NSTI	0.04245927600887955
11166.EN.9.6.tick	Weighted NSTI	0.017145174171846057
11166.NZ.17010.B2.tui	Weighted NSTI	0.05627221227998967
11166.FD.0387.tamarin	Weighted NSTI	0.024536743777974004
11166.FD.18860.tamarin	Weighted NSTI	0.05426450916479547
11166.AS.077.wren	Weighted NSTI	0.02885966731221906
11166.NATL.24393.owl	Weighted NSTI	0.012371891739674594
11166.ATL.24542.pheasant	Weighted NSTI	0.048019240907777413
11166.FD.0303.deer	Weighted NSTI	0.19707632738510755
11166.NZ.17000.B1.littlebluepenguin	Weighted NSTI	0.018315333573900423
11166.ATL.25148.toad	Weighted NSTI	0.03997865534655642
11166.EN.9.3.tick	Weighted NSTI	0.02319757914851402
11166.Amphioxus.3.lancelet	Weighted NSTI	0.09769714338800045
11166.AR.M74.flyingsquirrel	Weighted NSTI	0.08956022293131151
11166.NATL.24354.smew	Weighted NSTI	0.07904454457599534
11166.NZ.16962.B1.littlebluepenguin	Weighted NSTI	0.02602582955518146
11166.ATL.25158.gecko	Weighted NSTI	0.07288090870898285
11166.NZ.16846.B1.NewZealandbrownteal	Weighted NSTI	0.10673045036547572
11166.NATL.25076.b.kingsnake	Weighted NSTI	0.026057714338541545
11166.EN.1.1.lice	Weighted NSTI	0.0547191699070691
11166.NZ.16840.A2.lessershorttailedbat	Weighted NSTI	0.016956783578630757
11166.vbat.J3.anal.bat	Weighted NSTI	0.019031170783437974
11166.FD.0470.monkey	Weighted NSTI	0.0864163359705853
11166.ATL.24592.lemur	Weighted NSTI	0.07284942294257687
11166.vbat.DR14.colon.vbat	Weighted NSTI	0.005373161603326788
11166.NZ.17040.B.NorthIslandkaka	Weighted NSTI	0.036767158394527905
11166.AS.088.flycatcher	Weighted NSTI	0.011881261241895378
11166.AR.M17.flyingsquirrel	Weighted NSTI	0.13014963150465236
11166.ATL.24482.pigeon	Weighted NSTI	0.09444384890000092
11166.NATL.24686.sloth	Weighted NSTI	0.10517890253795427
11166.AR.M57.flyingsquirrel	Weighted NSTI	0.07448667230005361
11166.EN.7.1.lice	Weighted NSTI	0.029732380467083822
11166.ATL.24525.duck	Weighted NSTI	0.05686340047098748
11166.lamprey.35978.a.lamprey	Weighted NSTI	0.0562196501595092
11166.NZ.17028.B.NewZealandshoveler	Weighted NSTI	0.023160726329894056
11166.NATL.24695.flamingo	Weighted NSTI	0.09458521824624277
11166.NATL.24253.hornbill	Weighted NSTI	0.14635794936894012
11166.NATL.25079.crocodile	Weighted NSTI	0.04780465910623302
11166.NZ.16902.A.diamonddove	Weighted NSTI	0.03569837050958163
11166.lamprey.24151.lamprey	Weighted NSTI	0.10664978804893456
11166.NATL.24731.crocodile	Weighted NSTI	0.038209727484881356
11166.EN.4.1.lice	Weighted NSTI	0.045010534423961066
11166.EN.7.4.lice	Weighted NSTI	0.04725791878768989
11166.NATL.24719.tiger	Weighted NSTI	0.35864316173544647
11166.FD.0495.cat	Weighted NSTI	0.10608388909943375
11166.NATL.24291.ibis	Weighted NSTI	0.033525523042736094
11166.NATL.25048.kiwi	Weighted NSTI	0.08061294147780022
11166.AS.159.blackbird	Weighted NSTI	0.04036904897837429
11166.NATL.24096.cassowary	Weighted NSTI	0.15650624592794282
11166.NATL.24343.dove	Weighted NSTI	0.05127045609394984
11166.AR.M32.flyingsquirrel	Weighted NSTI	0.036458109414808614
11166.FD.0162.wildebeest	Weighted NSTI	0.19693881003784078
11166.NZ.16949.A2.NewZealandbrownteal	Weighted NSTI	0.044769139083999994
11166.lamprey.24392.lamprey	Weighted NSTI	0.012587915718081589
11166.UM.24871.vfinch	Weighted NSTI	0.04740357552053789
11166.NZ.17033.B1.emu	Weighted NSTI	0.06500237415094945
11166.ATL.24615.parrot	Weighted NSTI	0.026889084136975223
11166.NATL.24334.kingfisher	Weighted NSTI	0.06722568387086843
11166.NATL.24331.squirrel	Weighted NSTI	0.03028405087880967
11166.ATL.25121.giraffe	Weighted NSTI	0.19893229522315678
11166.UM.24870.vfinch	Weighted NSTI	0.0464217100642814
11166.ATL.24548.falcon	Weighted NSTI	0.09852010309415285
11166.NATL.24751.fox	Weighted NSTI	0.05555564354377211
11166.ATL.24541.weaver	Weighted NSTI	0.06337208313151567
11166.NZ.16908.A2.kakapo	Weighted NSTI	0.021224698088869395
11166.NATL.24364.shrew	Weighted NSTI	0.12521633303079688
11166.NATL.25064.a.gecko	Weighted NSTI	0.07288597747052136
11166.AS.200.wren	Weighted NSTI	0.04465439027584208
11166.UM.24872.vfinch	Weighted NSTI	0.04136428639691763
11166.ATL.24080.lizard	Weighted NSTI	0.08171259551622512
11166.ATL.24507.crane	Weighted NSTI	0.022305036649980497
11166.NZ.16908.A1.kakapo	Weighted NSTI	0.03828167639078519
11166.AR.M51.flyingsquirrel	Weighted NSTI	0.13673921632339187
11166.FD.18745.elephant	Weighted NSTI	0.06349089527312295
11166.ATL.24557.pigeon	Weighted NSTI	0.025220572002011055
11166.NATL.24663.tortoise	Weighted NSTI	0.037525564177498416
11166.NATL.24229.raven	Weighted NSTI	0.03130060309817024
11166.AR.M11.flyingsquirrel	Weighted NSTI	0.15159856838209576
11166.NZ.16963.A2.CampbellIslandflightlessteal	Weighted NSTI	0.02235426066228723
11166.FD.0307.oryx	Weighted NSTI	0.18287964587533223
11166.FD.0165.kudu	Weighted NSTI	0.19368464429755108
11166.ATL.25152.tamarin	Weighted NSTI	0.07543012400529403
11166.AS.118.kingbird	Weighted NSTI	0.009929657691957755
11166.ATL.24446.starling	Weighted NSTI	0.04192513613650684
11166.NZ.16989.A.NorthIslandkaka	Weighted NSTI	0.013973095377741818
11166.ATL.24556.pigeon	Weighted NSTI	0.05439535288471038
11166.ATL.24060.a.pheasant	Weighted NSTI	0.18230204082508397
11166.UM.24877.vfinch	Weighted NSTI	0.029358705244800484
11166.NZ.16963.B2.CampbellIslandflightlessteal	Weighted NSTI	0.04802863892181375
11166.NZ.16948.A1.shoveler	Weighted NSTI	0.08234793025802828
11166.FD.02290.wildebeest	Weighted NSTI	0.21467697271241346
11166.NATL.24675.rat	Weighted NSTI	0.18141412458838074
11166.UM.24875.vfinch	Weighted NSTI	0.04283966057744213
11166.lamprey.24150.lamprey	Weighted NSTI	0.09811222918476185
11166.vbat.DR19.colon.vbat	Weighted NSTI	0.0108769024325643
11166.ATL.24486.weaver	Weighted NSTI	0.10101784816415887
11166.AR.M72.flyingsquirrel	Weighted NSTI	0.14573944630519609
11166.UM.24874.vfinch	Weighted NSTI	0.06511729107306313
11166.EN.2.5.flea	Weighted NSTI	0.02756169402299528
11166.UM.24869.vfinch	Weighted NSTI	0.06613518970958075
11166.ATL.24487.vulture	Weighted NSTI	0.20859147972108388
11166.ATL.24612.hornbill	Weighted NSTI	0.07628103116213306
11166.ATL.24449.redpanda	Weighted NSTI	0.028571354199101465
11166.NATL.24248.squirrel	Weighted NSTI	0.060316344903598364
11166.UM.24998.vfinch	Weighted NSTI	0.030390146450716592
11166.FD.0159.wildebeest	Weighted NSTI	0.16952510275692537
11166.NZ.16842.B2.lessershorttailedbat	Weighted NSTI	0.027708737962792416
11166.UM.24984.vfinch	Weighted NSTI	0.03525811501796732
11166.NATL.24298.bird	Weighted NSTI	0.08705024146104931
11166.AS.075.sparrow	Weighted NSTI	0.04352127375504873
11166.NZ.16981.A.NorthIslandWeka	Weighted NSTI	0.04984626654543723
11166.NZ.16962.B2.littlebluepenguin	Weighted NSTI	0.0238411795148339
11166.AS.185.lark	Weighted NSTI	0.025071466153337208
11166.ATL.25131.frog	Weighted NSTI	0.051837307687795556
11166.NATL.24580.degu	Weighted NSTI	0.2276468641576225
11166.UM.25009.finch	Weighted NSTI	0.017322543969199338
11166.ATL.24067.kangaroo	Weighted NSTI	0.22322350869152102
11166.ATL.24555.snake	Weighted NSTI	0.021629392825131964
11166.NATL.24746.shrew	Weighted NSTI	0.06676932335059145
11166.NZ.16908.B2.kakapo	Weighted NSTI	0.011130962560806855
11166.NZ.16953.A.NorthIslandbrownkiwi	Weighted NSTI	0.061545450329593424
11166.NATL.24106.flamingo	Weighted NSTI	0.04459040234250024
11166.ATL.24048.monitor	Weighted NSTI	0.11374341654056198
11166.ATL.24543.chameleon	Weighted NSTI	0.07468575562991864
11166.ATL.24051.lion	Weighted NSTI	0.08993230302366133
11166.NATL.24710.bear	Weighted NSTI	0.06767052602059627
11166.NZ.16908.B1.kakapo	Weighted NSTI	0.012597925462674079
11166.ATL.24524.vulture	Weighted NSTI	0.10197140294975454
11166.NATL.24292.bird	Weighted NSTI	0.01308805023836984
11166.NATL.24709.tamarin	Weighted NSTI	0.06741637803787943
11166.ATL.24458.python	Weighted NSTI	0.032558470005583005
11166.ATL.25163.frog	Weighted NSTI	0.029770638441076854
11166.NATL.24657.kiwi	Weighted NSTI	0.15447065809751045
11166.NATL.24096.b.cassowary	Weighted NSTI	0.044063627101400105
11166.lamprey.24152.lamprey	Weighted NSTI	0.06213312902314152
11166.AS.090.flycatcher	Weighted NSTI	0.021636143274855826
11166.NATL.24753.agouti	Weighted NSTI	0.16668304822785093
11166.NATL.24743.tamarin	Weighted NSTI	0.09005258259221118
11166.NZ.16892.A.NorthIslandbrownkiwi	Weighted NSTI	0.08954118587140865
11166.AR.M38.flyingsquirrel	Weighted NSTI	0.12164250104061607
11166.FD.0292.onager	Weighted NSTI	0.2909582139792755
11166.lamprey.35978.b.lamprey	Weighted NSTI	0.07448186223373213
11166.NATL.24732.saki	Weighted NSTI	0.120270105306294
11166.NATL.25039.b.tortoise	Weighted NSTI	0.15722172211050103
11166.NATL.24290.grosbeak	Weighted NSTI	0.035629202847148295
11166.ATL.24572.vulture	Weighted NSTI	0.07423981307557105
11166.FD.0290.onager	Weighted NSTI	0.2576900399929852
11166.ATL.24522.birdofparadise	Weighted NSTI	0.012810083286567311
11166.NATL.24384.macaw	Weighted NSTI	0.11723947171457222
11166.NZ.17033.A2.emu	Weighted NSTI	0.03898875857322297
11166.NATL.24712.sandcat	Weighted NSTI	0.15913618202603447
11166.ATL.24593.lemur	Weighted NSTI	0.09248810435142998
11166.FD.0291.onager	Weighted NSTI	0.2797146479631587
11166.AS.190.killdeer	Weighted NSTI	0.05298873579082374
11166.NATL.25029.b.gecko	Weighted NSTI	0.09389408573240984
11166.AS.101.ovenbird	Weighted NSTI	0.007720108391438694
11166.ATL.24538.hornbill	Weighted NSTI	0.07690953649826082
11166.NZ.16977.A2.spottedshag	Weighted NSTI	0.012598057002255483
11166.AR.M78.flyingsquirrel	Weighted NSTI	0.15017847922046493
11166.ATL.24074.dog	Weighted NSTI	0.029374685750241814
11166.NATL.24752.tamandua	Weighted NSTI	0.08140787886170965
11166.NATL.24718.tiger	Weighted NSTI	0.08374289980517279
11166.ATL.25123.giraffe	Weighted NSTI	0.20615780619787102
11166.NZ.16904.B.bellbird	Weighted NSTI	0.05176275424648115
11166.TAR.B30129.1	Weighted NSTI	0.11290965726768477
11166.USDA.46004	Weighted NSTI	0.04909680264711242
11166.TS.045.Kalaharirobin	Weighted NSTI	0.011187408112680767
11166.TAR.A20404.2	Weighted NSTI	0.0966393811310483
11166.USDA.46027	Weighted NSTI	0.03610358534832031
11166.TAR.A20145.1	Weighted NSTI	0.08395733355605181
11166.USDA.46003	Weighted NSTI	0.011608060276131812
11166.TS.070.Bokmakierie	Weighted NSTI	0.0663604055422548
11166.Kurle.51276	Weighted NSTI	0.07042831914539432
11166.TAR.B30437.1	Weighted NSTI	0.07738980818074291
11166.TAR.B50072.2	Weighted NSTI	0.06935695325993552
11166.TS.074.Blackchestedprinia	Weighted NSTI	0.011340162735082626
11166.TAR.A00468.2	Weighted NSTI	0.13627197257648116
11166.USDA.46012	Weighted NSTI	0.04873207708531137
11166.USDA.46015	Weighted NSTI	0.02700103991515064
11166.TAR.B30170.2	Weighted NSTI	0.07659799877207837
11166.TAR.B40390.1	Weighted NSTI	0.18226154059794294
11166.TAR.910584.2	Weighted NSTI	0.012070630424413817
11166.FD.0397.CrestedPartridge	Weighted NSTI	0.010835165757435738
11166.FD.0375.Salmoncrestedcockatoo	Weighted NSTI	0.029166245660612145
11166.TAR.B50077.2	Weighted NSTI	0.039586378366591304
11166.TAR.A70477.2	Weighted NSTI	0.04539267090087725
11166.FD.0394.Palmcockatoo	Weighted NSTI	0.049099841672002195
11166.TAR.15M124.1	Weighted NSTI	0.026277426089644514
11166.Kurle.51281	Weighted NSTI	0.06946551404674045
11166.TAR.B20364.1	Weighted NSTI	0.07610871963087089
11166.TS.013.Kalaharirobin	Weighted NSTI	0.0570454679758747
11166.FD.0300.cassowary	Weighted NSTI	0.052077777372410726
11166.TS.028.Fourstripedgrassmouse	Weighted NSTI	0.06929415586499657
11166.Kurle.51315	Weighted NSTI	0.19132003302601908
11166.FD.0408.Blackcrownedcrane	Weighted NSTI	0.049034513921767775
11166.USDA.46002	Weighted NSTI	0.048533386565989114
11166.Kurle.51279	Weighted NSTI	0.14067767591720443
11166.FD.0417.Helmetedcurassow	Weighted NSTI	0.015291400665619247
11166.TAR.B20241.2	Weighted NSTI	0.15204169267378448
11166.USDA.46021	Weighted NSTI	0.013723179540163563
11166.USDA.46005	Weighted NSTI	0.04460752292687469
11166.FD.0400.Africansacredibis	Weighted NSTI	0.09728019309689201
