SampleID	deblurred_seqs	pd_5k	shannon_5k	sample_type	preservative	sex	healthy	captive_wild	LIFE_STAGE	dataset	collector	country	Common_name	Species_name	date_collected	individual_ID	animal_ID	group_individual_ID	group_ID	Corrected_Species_name	flight_status	flight_type	query_name	ET.BodyMass.Value	ET.Diet.5Cat	ET.Diet.Fruit	ET.Diet.Inv	ET.Diet.Nect	ET.Diet.PlantO	ET.Diet.Scav	ET.Diet.Seed	ET.Diet.Vect	ET.Diet.Vend	ET.Diet.Vfish	ET.Diet.Vunk	Taxonomy_Class	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Kingdom	Taxonomy_Order	Taxonomy_Phylum	Taxonomy_Species	Taxonomy_Subspecies	TimeTree_name	eltontraits_name	TimeTree_returned	LAV.ln_mass.estimate	LAV.ln_silen.estimate	LAV.ln_lilen.estimate	LAV.ln_stomas.estimate	LAV.ln_caelen.estimate	LAV.ln_sivol.estimate	LAV.ln_nsa.estimate	LAV.ln_mass.imputed	LAV.ln_silen.imputed	LAV.ln_lilen.imputed	LAV.ln_stomas.imputed	LAV.ln_caelen.imputed	LAV.ln_sivol.imputed	LAV.ln_nsa.imputed	pd_10k	shannon_10k
11212.APF110	21406	37.98825818	6.501098167	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Mexico	Guatemalan black howler	Alouatta pigra		ka.APF110	APF110			Alouatta pigra	flightless	flightless	Alouatta pigra	7000.03		40	0	0	60	0	0	0	0	0	0	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Chordata	Alouatta pigra		Alouatta pigra		Alouatta_pigra	8.97937950969448	5.59116432759352	4.10351764775724	5.70805542517456	2.48503463940173	5.71658826374185	6.84733747222325	True	True	True	True	True	True	True	44.5239241	6.553136555
11212.APX.37	27356	42.2124744	6.513592573	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Mexico	Guatemalan black howler	Alouatta pigra		ka.APX.37	APX.37			Alouatta pigra	flightless	flightless	Alouatta pigra	7000.03		40	0	0	60	0	0	0	0	0	0	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Chordata	Alouatta pigra		Alouatta pigra		Alouatta_pigra	8.97937950969448	5.59116432759352	4.10351764775724	5.70805542517456	2.48503463940173	5.71658826374185	6.84733747222325	True	True	True	True	True	True	True	52.34158484	6.616671905
11212.AsenLink5	20638	47.19453186	6.412935339	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ecuador	Venezuelan red howler	Alouatta seniculus		ka.AsenLink5	AsenLink5			Alouatta seniculus	flightless	flightless	Alouatta seniculus	6145.54		40	0	0	60	0	0	0	0	0	0	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Chordata	Alouatta seniculus		Alouatta seniculus		Alouatta_seniculus	8.85	5.45	4.25	5.6974225921297	2.34	5.4907164616988	6.6496330733031	False	False	False	True	False	True	True	56.34383586	6.442379785
11212.AsenLink2	12891	50.49965483	6.008911035	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ecuador	Venezuelan red howler	Alouatta seniculus		ka.AsenLink2	AsenLink2			Alouatta seniculus	flightless	flightless	Alouatta seniculus	6145.54		40	0	0	60	0	0	0	0	0	0	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Chordata	Alouatta seniculus		Alouatta seniculus		Alouatta_seniculus	8.85	5.45	4.25	5.6974225921297	2.34	5.4907164616988	6.6496330733031	False	False	False	True	False	True	True	59.87048412	6.026786057
11212.Asen1118	10850	43.86665345	6.844056431	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Colombia	Venezuelan red howler	Alouatta seniculus		ka.Asen1118	Asen1118			Alouatta seniculus	flightless	flightless	Alouatta seniculus	6145.54		40	0	0	60	0	0	0	0	0	0	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Chordata	Alouatta seniculus		Alouatta seniculus		Alouatta_seniculus	8.85	5.45	4.25	5.6974225921297	2.34	5.4907164616988	6.6496330733031	False	False	False	True	False	True	True	49.1112637	6.915712029
11212.Asen1111	39353	33.96078567	6.428057515	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Colombia	Venezuelan red howler	Alouatta seniculus		ka.Asen1111	Asen1111			Alouatta seniculus	flightless	flightless	Alouatta seniculus	6145.54		40	0	0	60	0	0	0	0	0	0	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Chordata	Alouatta seniculus		Alouatta seniculus		Alouatta_seniculus	8.85	5.45	4.25	5.6974225921297	2.34	5.4907164616988	6.6496330733031	False	False	False	True	False	True	True	41.02271007	6.417010642
11212.AsenLink3	16023	41.74377427	6.744085757	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Ecuador	Venezuelan red howler	Alouatta seniculus		ka.AsenLink3	AsenLink3			Alouatta seniculus	flightless	flightless	Alouatta seniculus	6145.54		40	0	0	60	0	0	0	0	0	0	Mammalia	Atelidae	Alouatta	Metazoa	Primates	Chordata	Alouatta seniculus		Alouatta seniculus		Alouatta_seniculus	8.85	5.45	4.25	5.6974225921297	2.34	5.4907164616988	6.6496330733031	False	False	False	True	False	True	True	49.86814934	6.795885861
10684.weampp08F06	36476	7.90635442	1.831042815	fecal	liquid nitrogen	unknown	unknown	wild	unknown	Winker birds	Kevin Winker	Argentina	Brazilian Teal	Amazonetta brasiliensis	4/25/01	UAM13582	UAM13582			Amazonetta brasiliensis	flighted	strong	Amazonetta brasiliensis	499.99	Omnivore	40	20	0	40	0	0	0	0	0	0	Aves	Anatidae	Amazonetta	Metazoa	Anseriformes	Chordata	Amazonetta brasiliensis		Amazonetta brasiliensis		Amazonetta_brasiliensis	6.26124541831118	4.72201006462788	1.83919008954768	2.22401085301446	2.9030946056895	2.56296049822525	5.09115835007652	True	True	True	True	True	True	True	9.079515369	1.790383226
10684.weampp03B10	41166	37.45888264	6.012784695	fecal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	Argentina	Brazilian Teal	Amazonetta brasiliensis	10/18/01	UAM14851	UAM14851			Amazonetta brasiliensis	flighted	strong	Amazonetta brasiliensis	499.99	Omnivore	40	20	0	40	0	0	0	0	0	0	Aves	Anatidae	Amazonetta	Metazoa	Anseriformes	Chordata	Amazonetta brasiliensis		Amazonetta brasiliensis		Amazonetta_brasiliensis	6.26124541831118	4.72201006462788	1.83919008954768	2.22401085301446	2.9030946056895	2.56296049822525	5.09115835007652	True	True	True	True	True	True	True	42.99486458	6.128581364
10684.weampp08E08	37327	7.959026198	1.80662985	intestinal	liquid nitrogen	M	unknown	wild	unknown	Winker birds	Kevin Winker	Argentina	Brazilian Teal	Amazonetta brasiliensis	10/18/01	UAM14852	UAM14852			Amazonetta brasiliensis	flighted	strong	Amazonetta brasiliensis	499.99	Omnivore	40	20	0	40	0	0	0	0	0	0	Aves	Anatidae	Amazonetta	Metazoa	Anseriformes	Chordata	Amazonetta brasiliensis		Amazonetta brasiliensis		Amazonetta_brasiliensis	6.26124541831118	4.72201006462788	1.83919008954768	2.22401085301446	2.9030946056895	2.56296049822525	5.09115835007652	True	True	True	True	True	True	True	8.254504107	1.759299351
10684.weampp08H08	20632	7.795627768	2.620017168	intestinal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	Argentina	Brazilian Teal	Amazonetta brasiliensis	10/15/01	UAM14644	UAM14644			Amazonetta brasiliensis	flighted	strong	Amazonetta brasiliensis	499.99	Omnivore	40	20	0	40	0	0	0	0	0	0	Aves	Anatidae	Amazonetta	Metazoa	Anseriformes	Chordata	Amazonetta brasiliensis		Amazonetta brasiliensis		Amazonetta_brasiliensis	6.26124541831118	4.72201006462788	1.83919008954768	2.22401085301446	2.9030946056895	2.56296049822525	5.09115835007652	True	True	True	True	True	True	True	8.917701288	2.660174876
10684.weampp03B11	11603	9.14342789	1.868117927	fecal	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	Argentina	Brazilian Teal	Amazonetta brasiliensis	10/15/01	UAM14628	UAM14628			Amazonetta brasiliensis	flighted	strong	Amazonetta brasiliensis	499.99	Omnivore	40	20	0	40	0	0	0	0	0	0	Aves	Anatidae	Amazonetta	Metazoa	Anseriformes	Chordata	Amazonetta brasiliensis		Amazonetta brasiliensis		Amazonetta_brasiliensis	6.26124541831118	4.72201006462788	1.83919008954768	2.22401085301446	2.9030946056895	2.56296049822525	5.09115835007652	True	True	True	True	True	True	True	10.96344495	1.889127184
11166.NZ.16949.A1.NewZealandbrownteal	46344	10.67343272	3.574653893	fecal	none	M	unknown	captive	unknown	Auckland	Auckland Zoo	New Zealand	New Zealand brown teal	Anas aucklandica chlorotis	4/2/15		B30233 or B30232	auck.brownteal.2	auck.brownteal.2	Anas aucklandica chlorotis	flighted	strong	Anas aucklandica chlorotis	499.09	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas aucklandica		Anas aucklandica		Anas_aucklandica	6.14695425996439	4.51204293914686	2.02476741992012	2.79056459245055	2.76127581862553	2.21354142116839	4.90563730751386	True	True	True	True	True	True	True	14.03020862	3.617215219
11166.NZ.16875.A.CampbellIslandflightlessteal	36379	54.57906773	4.430467475	fecal	none	unknown	unknown	captive	unknown	Auckland	Auckland Zoo	New Zealand	Campbell Island flightless teal	Anas aucklandica nesiotis	unknown			auck.flightlessteal.1	auck.flightlessteal.1	Anas aucklandica nesiotis	flightless	flightless	Anas aucklandica nesiotis	499.09	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas aucklandica		Anas aucklandica		Anas_aucklandica	6.14695425996439	4.51204293914686	2.02476741992012	2.79056459245055	2.76127581862553	2.21354142116839	4.90563730751386	True	True	True	True	True	True	True	68.20511954	4.364874885
11166.NZ.16863.A.NewZealandbrownteal	40941	31.07439349	3.652549225	fecal	none	unknown	unknown	captive	unknown	Auckland	Auckland Zoo	New Zealand	New Zealand brown teal	Anas aucklandica chlorotis	unknown			auck.brownteal.1	auck.brownteal.1	Anas aucklandica chlorotis	flighted	strong	Anas aucklandica chlorotis	499.09	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas aucklandica		Anas aucklandica		Anas_aucklandica	6.14695425996439	4.51204293914686	2.02476741992012	2.79056459245055	2.76127581862553	2.21354142116839	4.90563730751386	True	True	True	True	True	True	True	35.26419927	3.677882566
11166.NZ.16963.A1.CampbellIslandflightlessteal	60939	7.648710773	1.652993796	fecal	none	unknown	unknown	captive	unknown	Auckland	Auckland Zoo	New Zealand	Campbell Island flightless teal	Anas aucklandica nesiotis	4/3/15	auck.B10083	B10083			Anas aucklandica nesiotis	flightless	flightless	Anas aucklandica nesiotis	499.09	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas aucklandica		Anas aucklandica		Anas_aucklandica	6.14695425996439	4.51204293914686	2.02476741992012	2.79056459245055	2.76127581862553	2.21354142116839	4.90563730751386	True	True	True	True	True	True	True	9.022050126	1.662440755
11166.NZ.16846.A1.NewZealandbrownteal	59810	41.12649068	6.455148008	fecal	none	unknown	unknown	captive	unknown	Auckland	Auckland Zoo	New Zealand	New Zealand brown teal	Anas aucklandica chlorotis	4/9/15	auck.B10078	B10078			Anas aucklandica chlorotis	flighted	strong	Anas aucklandica chlorotis	499.09	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas aucklandica		Anas aucklandica		Anas_aucklandica	6.14695425996439	4.51204293914686	2.02476741992012	2.79056459245055	2.76127581862553	2.21354142116839	4.90563730751386	True	True	True	True	True	True	True	46.86249978	6.485526226
10684.weampp12F03	20324	20.52895905	4.220393699	intestinal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Green-winged Teal	Anas crecca	5/23/00	UAM13017	UAM13017			Anas crecca	flighted	strong	Anas crecca	341.89	PlantSeed	0	30	0	50	0	20	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas crecca		Anas crecca		Anas_crecca	5.92	4.61150086068168	1.84817890699795	2.56	2.67854341963056	1.98195434675328	4.66164727115011	False	True	True	False	True	True	True	28.2494136	4.270128574
10684.weampp05G12	58735	50.85376312	5.892261679	fecal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Green-winged Teal	Anas crecca	5/2/07	UAM23737	UAM23737			Anas crecca	flighted	strong	Anas crecca	341.89	PlantSeed	0	30	0	50	0	20	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas crecca		Anas crecca		Anas_crecca	5.92	4.61150086068168	1.84817890699795	2.56	2.67854341963056	1.98195434675328	4.66164727115011	False	True	True	False	True	True	True	59.62881778	5.937825686
10684.weampp05D11	44429	37.62747098	5.164633877	fecal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Green-winged Teal	Anas crecca	5/27/07	UAM22874	UAM22874			Anas crecca	flighted	strong	Anas crecca	341.89	PlantSeed	0	30	0	50	0	20	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas crecca		Anas crecca		Anas_crecca	5.92	4.61150086068168	1.84817890699795	2.56	2.67854341963056	1.98195434675328	4.66164727115011	False	True	True	False	True	True	True	40.72748048	5.260266646
10684.weampp06C07	20533	23.15000628	5.759765972	intestinal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	USA	Green-winged Teal	Anas crecca	5/7/04	UAM20208	UAM20208			Anas crecca	flighted	strong	Anas crecca	341.89	PlantSeed	0	30	0	50	0	20	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas crecca		Anas crecca		Anas_crecca	5.92	4.61150086068168	1.84817890699795	2.56	2.67854341963056	1.98195434675328	4.66164727115011	False	True	True	False	True	True	True	24.02652935	5.844903421
10684.weampp14B02	20879	41.98721253	5.924398266	intestinal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Green-winged Teal	Anas crecca	5/23/99	UAM9825	UAM9825			Anas crecca	flighted	strong	Anas crecca	341.89	PlantSeed	0	30	0	50	0	20	0	0	0	0	Aves	Anatidae	Anas	Metazoa	Anseriformes	Chordata	Anas crecca		Anas crecca		Anas_crecca	5.92	4.61150086068168	1.84817890699795	2.56	2.67854341963056	1.98195434675328	4.66164727115011	False	True	True	False	True	True	True	52.75257851	5.961693315
11166.fmnh.1108	70255	8.238489327	2.746794316	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Collared Sunbird	Anthreptes_collaris		MLW.4421	MLW-4421			Anthreptes_collaris	flighted	strong	Anthreptes_collaris	6.98	Invertebrate	20	60	0	0	0	20	0	0	0	0	Aves	Nectariniidae	Anthreptes	Metazoa	Passeriformes	Chordata	Anthreptes collaris		Anthreptes collaris		Anthreptes_collaris	2.02782633169843	2.30111875646493	0.62951203767104	-1.18996203008658	-0.993815785316263	-1.21406937518798	1.75942087984199	True	True	True	True	True	True	True	8.221213705	2.675677139
11166.fmnh.1059	57261	8.15908217	4.741402743	fecal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Collared Sunbird	Anthreptes_collaris		MLW.4372	MLW-4372			Anthreptes_collaris	flighted	strong	Anthreptes_collaris	6.98	Invertebrate	20	60	0	0	0	20	0	0	0	0	Aves	Nectariniidae	Anthreptes	Metazoa	Passeriformes	Chordata	Anthreptes collaris		Anthreptes collaris		Anthreptes_collaris	2.02782633169843	2.30111875646493	0.62951203767104	-1.18996203008658	-0.993815785316263	-1.21406937518798	1.75942087984199	True	True	True	True	True	True	True	8.762658941	4.775992005
11166.fmnh.1096	140745	13.12609612	3.996139838	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Collared Sunbird	Anthreptes_collaris		MLW.4409	MLW-4409			Anthreptes_collaris	flighted	strong	Anthreptes_collaris	6.98	Invertebrate	20	60	0	0	0	20	0	0	0	0	Aves	Nectariniidae	Anthreptes	Metazoa	Passeriformes	Chordata	Anthreptes collaris		Anthreptes collaris		Anthreptes_collaris	2.02782633169843	2.30111875646493	0.62951203767104	-1.18996203008658	-0.993815785316263	-1.21406937518798	1.75942087984199	True	True	True	True	True	True	True	13.39621047	3.873396672
11166.fmnh.1215	36989	14.71367844	3.973182237	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Collared Sunbird	Anthreptes_collaris		MLW.4538	MLW-4538			Anthreptes_collaris	flighted	strong	Anthreptes_collaris	6.98	Invertebrate	20	60	0	0	0	20	0	0	0	0	Aves	Nectariniidae	Anthreptes	Metazoa	Passeriformes	Chordata	Anthreptes collaris		Anthreptes collaris		Anthreptes_collaris	2.02782633169843	2.30111875646493	0.62951203767104	-1.18996203008658	-0.993815785316263	-1.21406937518798	1.75942087984199	True	True	True	True	True	True	True	18.39352368	3.945180949
11166.fmnh.1212	73132	11.55911202	4.136570391	fecal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Collared Sunbird	Anthreptes_collaris		MLW.4535	MLW-4535			Anthreptes_collaris	flighted	strong	Anthreptes_collaris	6.98	Invertebrate	20	60	0	0	0	20	0	0	0	0	Aves	Nectariniidae	Anthreptes	Metazoa	Passeriformes	Chordata	Anthreptes collaris		Anthreptes collaris		Anthreptes_collaris	2.02782633169843	2.30111875646493	0.62951203767104	-1.18996203008658	-0.993815785316263	-1.21406937518798	1.75942087984199	True	True	True	True	True	True	True	13.16866295	4.164811772
10376.SpgbkW	66740	57.53062633	7.073899707	fecal	none	unknown	unknown	wild	unknown	Muegge mammals	Namibia	Namibia	Springbok	Antidorcas marsupialis	unknown	nam.springbok				Antidorcas marsupialis	flightless	flightless	Antidorcas marsupialis	31500		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Antidorcas	Metazoa	Cetartiodactyla	Chordata	Antidorcas marsupialis		Antidorcas marsupialis		Antidorcas_marsupialis	10.0348088784147	6.54646120631665	3.26081073563819	6.2857850043015	3.26351288080671	6.98702159575478	8.12312609395408	True	True	True	True	True	True	True	70.20036184	7.142753247
11166.FD.0226.springbok	62081	59.8493137	7.099000637	fecal	none	M	unknown	captive	unknown	Delsuc	Sigean African Reserve	France	Springbok	Antidorcas marsupialis	12/1/13	sig.springbok.2				Antidorcas marsupialis	flightless	flightless	Antidorcas marsupialis	31500		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Antidorcas	Metazoa	Cetartiodactyla	Chordata	Antidorcas marsupialis		Antidorcas marsupialis		Antidorcas_marsupialis	10.0348088784147	6.54646120631665	3.26081073563819	6.2857850043015	3.26351288080671	6.98702159575478	8.12312609395408	True	True	True	True	True	True	True	71.13446243	7.102913856
11166.FD.0492.springbok	58623	62.75317245	7.694077668	fecal	none	unknown	healthy	captive	subadult	Delsuc	Beauval Zoopark	France	Springbok	Antidorcas marsupialis	8/24/14			beau.springbok.1	beau.springbok	Antidorcas marsupialis	flightless	flightless	Antidorcas marsupialis	31500		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Antidorcas	Metazoa	Cetartiodactyla	Chordata	Antidorcas marsupialis		Antidorcas marsupialis		Antidorcas_marsupialis	10.0348088784147	6.54646120631665	3.26081073563819	6.2857850043015	3.26351288080671	6.98702159575478	8.12312609395408	True	True	True	True	True	True	True	80.69475852	7.783265037
11166.FD.0501.springbok	94262	57.24716677	6.553865709	fecal	none	F	diseased	captive	adult	Delsuc	Beauval Zoopark	France	Springbok	Antidorcas marsupialis	9/2/14	beau.019jaune	019 jaune			Antidorcas marsupialis	flightless	flightless	Antidorcas marsupialis	31500		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Antidorcas	Metazoa	Cetartiodactyla	Chordata	Antidorcas marsupialis		Antidorcas marsupialis		Antidorcas_marsupialis	10.0348088784147	6.54646120631665	3.26081073563819	6.2857850043015	3.26351288080671	6.98702159575478	8.12312609395408	True	True	True	True	True	True	True	72.90064189	6.663246757
11166.TS.049.springbok	81668	57.32806087	6.96017025	fecal	none	unknown	unknown	wild	unknown	South Africa	Fred Delsuc	South Africa	Springbok	Antidorcas marsupialis	7/26/14	TS.049	TS.049			Antidorcas marsupialis	flightless	flightless	Antidorcas marsupialis	31500		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Antidorcas	Metazoa	Cetartiodactyla	Chordata	Antidorcas marsupialis		Antidorcas marsupialis		Antidorcas_marsupialis	10.0348088784147	6.54646120631665	3.26081073563819	6.2857850043015	3.26351288080671	6.98702159575478	8.12312609395408	True	True	True	True	True	True	True	72.18341312	7.085143705
10684.weampp01F12	54815	5.883908398	1.614414609	fecal	liquid nitrogen	M	unknown	wild	unknown	Winker birds	Kevin Winker	Philippines	Asian Glossy Starling	Aplonis panayensis	11/23/07	UAM25473	UAM25473			Aplonis panayensis	flighted	strong	Aplonis panayensis	56.2	FruiNect	60	20	20	0	0	0	0	0	0	0	Aves	Sturnidae	Aplonis	Metazoa	Passeriformes	Chordata	Aplonis panayensis		Aplonis panayensis		Aplonis_panayensis	3.9547902580279	3.15584066225791	0.8617773567958	-0.261895643580973	0.314217502776704	0.76416861912394	3.51677295100342	True	True	True	True	True	True	True	7.445930919	1.620726305
10684.weampp03B12	65410	3.763784421	0.821127171	intestinal	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Asian Glossy Starling	Aplonis panayensis	10/23/03	UAM21003	UAM21003			Aplonis panayensis	flighted	strong	Aplonis panayensis	56.2	FruiNect	60	20	20	0	0	0	0	0	0	0	Aves	Sturnidae	Aplonis	Metazoa	Passeriformes	Chordata	Aplonis panayensis		Aplonis panayensis		Aplonis_panayensis	3.9547902580279	3.15584066225791	0.8617773567958	-0.261895643580973	0.314217502776704	0.76416861912394	3.51677295100342	True	True	True	True	True	True	True	6.139587145	0.865914154
10684.weampp03C09	41510	13.09050688	3.229276255	fecal	liquid nitrogen	F	unknown	wild	unknown	Winker birds	Kevin Winker	Philippines	Asian Glossy Starling	Aplonis panayensis	11/24/03	UAM21006	UAM21006			Aplonis panayensis	flighted	strong	Aplonis panayensis	56.2	FruiNect	60	20	20	0	0	0	0	0	0	0	Aves	Sturnidae	Aplonis	Metazoa	Passeriformes	Chordata	Aplonis panayensis		Aplonis panayensis		Aplonis_panayensis	3.9547902580279	3.15584066225791	0.8617773567958	-0.261895643580973	0.314217502776704	0.76416861912394	3.51677295100342	True	True	True	True	True	True	True	16.46992737	3.264766281
10684.weampp01A05	34005	7.463747985	1.003018915	intestinal	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Asian Glossy Starling	Aplonis panayensis	5/1/08	UAM27267	UAM27267			Aplonis panayensis	flighted	strong	Aplonis panayensis	56.2	FruiNect	60	20	20	0	0	0	0	0	0	0	Aves	Sturnidae	Aplonis	Metazoa	Passeriformes	Chordata	Aplonis panayensis		Aplonis panayensis		Aplonis_panayensis	3.9547902580279	3.15584066225791	0.8617773567958	-0.261895643580973	0.314217502776704	0.76416861912394	3.51677295100342	True	True	True	True	True	True	True	9.385176106	1.022911361
10684.weampp03G05	62322	9.569457363	1.579921335	intestinal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Asian Glossy Starling	Aplonis panayensis	10/23/03	UAM21005	UAM21005			Aplonis panayensis	flighted	strong	Aplonis panayensis	56.2	FruiNect	60	20	20	0	0	0	0	0	0	0	Aves	Sturnidae	Aplonis	Metazoa	Passeriformes	Chordata	Aplonis panayensis		Aplonis panayensis		Aplonis_panayensis	3.9547902580279	3.15584066225791	0.8617773567958	-0.261895643580973	0.314217502776704	0.76416861912394	3.51677295100342	True	True	True	True	True	True	True	12.38265335	1.525613246
11166.NZ.16878.A.NorthIslandbrownkiwi	54690	11.7887887	2.578146165	fecal	none	unknown	healthy	captive	newborn	Auckland	Auckland Zoo	New Zealand	North Island brown kiwi	Apteryx mantelli	10/3/14	auck.B40233	B40233			Apteryx australis mantelli	flightless	flightless	Apteryx australis mantelli	2320.51	Invertebrate	10	80	0	10	0	0	0	0	0	0	Aves	Apterygidae	Apteryx	Metazoa	Apterygiformes	Chordata	Apteryx australis	Apteryx australis mantelli	Apteryx australis mantelli		Apteryx_australis_mantelli	NA	NA	NA	NA	NA	NA	NA								16.70001103	2.600958742
11166.NZ.16953.A.NorthIslandbrownkiwi	47334	28.93255383	5.161942682	fecal	none	unknown	unknown	captive	unknown	Auckland	Auckland Zoo	New Zealand	North Island brown kiwi	Apteryx mantelli	4/4/15	auck.brownkiwi.1	B10183 or B10184			Apteryx australis mantelli	flightless	flightless	Apteryx australis mantelli	2320.51	Invertebrate	10	80	0	10	0	0	0	0	0	0	Aves	Apterygidae	Apteryx	Metazoa	Apterygiformes	Chordata	Apteryx australis	Apteryx australis mantelli	Apteryx australis mantelli		Apteryx_australis_mantelli	NA	NA	NA	NA	NA	NA	NA								36.77513995	5.13645315
11166.NZ.16905.A.NorthIslandbrownkiwi	71620	9.902293147	3.61677545	fecal	none	M	healthy	captive	newborn	Auckland	Auckland Zoo	New Zealand	North Island brown kiwi	Apteryx mantelli	10/3/14	auck.B40253	B40253			Apteryx australis mantelli	flightless	flightless	Apteryx australis mantelli	2320.51	Invertebrate	10	80	0	10	0	0	0	0	0	0	Aves	Apterygidae	Apteryx	Metazoa	Apterygiformes	Chordata	Apteryx australis	Apteryx australis mantelli	Apteryx australis mantelli		Apteryx_australis_mantelli	NA	NA	NA	NA	NA	NA	NA								12.75557313	3.613510194
11166.NATL.24657.b.kiwi	100731	33.82019522	4.494449759	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	brown kiwi	Apteryx mantelli	10/21/15			natl.brownkiwi.1	natl.brownkiwi	Apteryx australis mantelli	flightless	flightless	Apteryx australis mantelli	2320.51	Invertebrate	10	80	0	10	0	0	0	0	0	0	Aves	Apterygidae	Apteryx	Metazoa	Apterygiformes	Chordata	Apteryx australis	Apteryx australis mantelli	Apteryx australis mantelli		Apteryx_australis_mantelli	NA	NA	NA	NA	NA	NA	NA								41.71524061	4.626010283
11166.NZ.17052.A.NorthIslandbrownkiwi	72938	36.93216412	6.772921628	fecal	none	F	unknown	captive	adult	Auckland	Auckland Zoo	New Zealand	North Island brown kiwi	Apteryx mantelli	10/2/14	auck.B10024	B10024			Apteryx australis mantelli	flightless	flightless	Apteryx australis mantelli	2320.51	Invertebrate	10	80	0	10	0	0	0	0	0	0	Aves	Apterygidae	Apteryx	Metazoa	Apterygiformes	Chordata	Apteryx australis	Apteryx australis mantelli	Apteryx australis mantelli		Apteryx_australis_mantelli	NA	NA	NA	NA	NA	NA	NA								47.53624817	6.80505317
10684.weampp14E03	33006	16.95884264	5.108366957	intestinal	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Ruddy Turnstone	Arenaria interpres	10/27/01	UAM14242	UAM14242			Arenaria interpres	flighted	strong	Arenaria interpres	135.98	Invertebrate	0	80	0	20	0	0	0	0	0	0	Aves	Scolopacidae	Arenaria	Metazoa	Charadriiformes	Chordata	Arenaria interpres		Arenaria interpres		Arenaria_interpres	4.37	3.69	0.92	0.783102756141261	2.1	1.1118468954818	3.70621248184529	False	False	False	True	False	True	True	17.95631447	5.138763667
